worker_id,story_id,ranking_pos,ranking_value,ranking_value_norm
A1IZ4NX41GKU4X,679_XLNet,13,16,0.45454545454545453
A1IZ4NX41GKU4X,697_XLNet,13,16,0.45454545454545453
A1IZ4NX41GKU4X,767_XLNet,13,16,0.45454545454545453
A1IZ4NX41GKU4X,324_GPT,13,16,0.45454545454545453
A1IZ4NX41GKU4X,338_GPT,13,16,0.45454545454545453
A1IZ4NX41GKU4X,859_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,860_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,593_RoBERTa,13,16,0.45454545454545453
A1IZ4NX41GKU4X,623_RoBERTa,13,16,0.45454545454545453
A1IZ4NX41GKU4X,561_GPT-2,13,16,0.45454545454545453
A1IZ4NX41GKU4X,254_CTRL,13,16,0.45454545454545453
A1IZ4NX41GKU4X,272_CTRL,13,16,0.45454545454545453
A1IZ4NX41GKU4X,780_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,798_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,493_GPT-2,13,16,0.45454545454545453
A1IZ4NX41GKU4X,525_GPT-2,13,16,0.45454545454545453
A1IZ4NX41GKU4X,807_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,141_BertGeneration,13,16,0.45454545454545453
A1IZ4NX41GKU4X,150_BertGeneration,13,16,0.45454545454545453
A1IZ4NX41GKU4X,153_BertGeneration,13,16,0.45454545454545453
A1IZ4NX41GKU4X,934_HINT,13,16,0.45454545454545453
A1IZ4NX41GKU4X,114_BertGeneration,13,16,0.45454545454545453
A1IZ4NX41GKU4X,185_BertGeneration,13,16,0.45454545454545453
A1IZ4NX41GKU4X,197_CTRL,13,16,0.45454545454545453
A1IZ4NX41GKU4X,200_CTRL,13,16,0.45454545454545453
A1IZ4NX41GKU4X,203_CTRL,13,16,0.45454545454545453
A1IZ4NX41GKU4X,722_XLNet,13,16,0.45454545454545453
A1IZ4NX41GKU4X,818_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,819_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,832_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,533_GPT-2,13,16,0.45454545454545453
A1IZ4NX41GKU4X,308_GPT,13,16,0.45454545454545453
A1IZ4NX41GKU4X,318_GPT,13,16,0.45454545454545453
A1IZ4NX41GKU4X,547_GPT-2,13,16,0.45454545454545453
A1IZ4NX41GKU4X,845_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,847_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,852_Fusion,13,16,0.45454545454545453
A1IZ4NX41GKU4X,113_BertGeneration,13,16,0.45454545454545453
A1IZ4NX41GKU4X,712_XLNet,13,16,0.45454545454545453
A1IZ4NX41GKU4X,215_CTRL,13,16,0.45454545454545453
A1IZ4NX41GKU4X,666_RoBERTa,13,16,0.45454545454545453
A1IZ4NX41GKU4X,956_HINT,13,16,0.45454545454545453
A1IZ4NX41GKU4X,1023_TD-VAE,13,16,0.45454545454545453
A1IZ4NX41GKU4X,387_GPT-2 (tag),13,16,0.45454545454545453
A1IZ4NX41GKU4X,390_GPT-2 (tag),13,16,0.45454545454545453
A1IZ4NX41GKU4X,433_GPT-2 (tag),13,16,0.45454545454545453
A1IZ4NX41GKU4X,990_TD-VAE,13,16,0.45454545454545453
A1IZ4NX41GKU4X,1008_TD-VAE,13,16,0.45454545454545453
A1IZ4NX41GKU4X,1010_TD-VAE,13,16,0.45454545454545453
A1IZ4NX41GKU4X,1053_TD-VAE,13,16,0.45454545454545453
A1IZ4NX41GKU4X,1054_TD-VAE,14,15,0.4090909090909091
A1IZ4NX41GKU4X,895_HINT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,898_HINT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,1025_TD-VAE,14,15,0.4090909090909091
A1IZ4NX41GKU4X,833_Fusion,14,15,0.4090909090909091
A1IZ4NX41GKU4X,854_Fusion,14,15,0.4090909090909091
A1IZ4NX41GKU4X,176_BertGeneration,14,15,0.4090909090909091
A1IZ4NX41GKU4X,112_BertGeneration,14,15,0.4090909090909091
A1IZ4NX41GKU4X,298_GPT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,125_BertGeneration,14,15,0.4090909090909091
A1IZ4NX41GKU4X,136_BertGeneration,14,15,0.4090909090909091
A1IZ4NX41GKU4X,155_BertGeneration,14,15,0.4090909090909091
A1IZ4NX41GKU4X,951_HINT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,923_HINT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,797_Fusion,14,15,0.4090909090909091
A1IZ4NX41GKU4X,480_GPT-2,14,15,0.4090909090909091
A1IZ4NX41GKU4X,443_GPT-2 (tag),14,15,0.4090909090909091
A1IZ4NX41GKU4X,452_GPT-2 (tag),14,15,0.4090909090909091
A1IZ4NX41GKU4X,582_RoBERTa,14,15,0.4090909090909091
A1IZ4NX41GKU4X,760_XLNet,14,15,0.4090909090909091
A1IZ4NX41GKU4X,761_XLNet,14,15,0.4090909090909091
A1IZ4NX41GKU4X,769_Fusion,14,15,0.4090909090909091
A1IZ4NX41GKU4X,774_Fusion,14,15,0.4090909090909091
A1IZ4NX41GKU4X,342_GPT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,880_HINT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,232_CTRL,14,15,0.4090909090909091
A1IZ4NX41GKU4X,671_RoBERTa,14,15,0.4090909090909091
A1IZ4NX41GKU4X,685_XLNet,14,15,0.4090909090909091
A1IZ4NX41GKU4X,1040_TD-VAE,14,15,0.4090909090909091
A1IZ4NX41GKU4X,380_GPT,14,15,0.4090909090909091
A1IZ4NX41GKU4X,974_TD-VAE,14,15,0.4090909090909091
A1IZ4NX41GKU4X,977_TD-VAE,14,15,0.4090909090909091
A1IZ4NX41GKU4X,765_XLNet,15,14,0.36363636363636365
A1IZ4NX41GKU4X,958_HINT,15,14,0.36363636363636365
A1IZ4NX41GKU4X,985_TD-VAE,15,14,0.36363636363636365
A1IZ4NX41GKU4X,359_GPT,15,14,0.36363636363636365
A1IZ4NX41GKU4X,370_GPT,15,14,0.36363636363636365
A1IZ4NX41GKU4X,241_CTRL,15,14,0.36363636363636365
A1IZ4NX41GKU4X,234_CTRL,15,14,0.36363636363636365
A1IZ4NX41GKU4X,217_CTRL,15,14,0.36363636363636365
A1IZ4NX41GKU4X,681_XLNet,15,14,0.36363636363636365
A1IZ4NX41GKU4X,900_HINT,15,14,0.36363636363636365
A1IZ4NX41GKU4X,328_GPT,15,14,0.36363636363636365
A1IZ4NX41GKU4X,182_BertGeneration,15,14,0.36363636363636365
A1IZ4NX41GKU4X,786_Fusion,15,14,0.36363636363636365
A1IZ4NX41GKU4X,889_HINT,15,14,0.36363636363636365
A1IZ4NX41GKU4X,1015_TD-VAE,15,14,0.36363636363636365
A1IZ4NX41GKU4X,928_HINT,15,14,0.36363636363636365
A1IZ4NX41GKU4X,831_Fusion,15,14,0.36363636363636365
A1IZ4NX41GKU4X,828_Fusion,15,14,0.36363636363636365
A1IZ4NX41GKU4X,824_Fusion,15,14,0.36363636363636365
A1IZ4NX41GKU4X,820_Fusion,15,14,0.36363636363636365
A1IZ4NX41GKU4X,841_Fusion,15,14,0.36363636363636365
A1IZ4NX41GKU4X,714_XLNet,15,14,0.36363636363636365
A1IZ4NX41GKU4X,487_GPT-2,15,14,0.36363636363636365
A1IZ4NX41GKU4X,116_BertGeneration,15,14,0.36363636363636365
A1IZ4NX41GKU4X,754_XLNet,15,14,0.36363636363636365
A1IZ4NX41GKU4X,157_BertGeneration,15,14,0.36363636363636365
A1IZ4NX41GKU4X,959_HINT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,971_TD-VAE,16,13,0.3181818181818182
A1IZ4NX41GKU4X,439_GPT-2 (tag),16,13,0.3181818181818182
A1IZ4NX41GKU4X,927_HINT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,924_HINT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,921_HINT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,578_RoBERTa,16,13,0.3181818181818182
A1IZ4NX41GKU4X,785_Fusion,16,13,0.3181818181818182
A1IZ4NX41GKU4X,98_BertGeneration,16,13,0.3181818181818182
A1IZ4NX41GKU4X,245_CTRL,16,13,0.3181818181818182
A1IZ4NX41GKU4X,948_HINT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,1035_TD-VAE,16,13,0.3181818181818182
A1IZ4NX41GKU4X,933_HINT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,291_GPT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,950_HINT,16,13,0.3181818181818182
A1IZ4NX41GKU4X,44_Human,17,12,0.2727272727272727
A1IZ4NX41GKU4X,787_Fusion,17,12,0.2727272727272727
A1IZ4NX41GKU4X,442_GPT-2 (tag),17,12,0.2727272727272727
A1IZ4NX41GKU4X,576_RoBERTa,17,12,0.2727272727272727
A1IZ4NX41GKU4X,348_GPT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,1018_TD-VAE,17,12,0.2727272727272727
A1IZ4NX41GKU4X,726_XLNet,17,12,0.2727272727272727
A1IZ4NX41GKU4X,913_HINT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,812_Fusion,17,12,0.2727272727272727
A1IZ4NX41GKU4X,940_HINT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,938_HINT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,936_HINT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,935_HINT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,813_Fusion,17,12,0.2727272727272727
A1IZ4NX41GKU4X,307_GPT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,391_GPT-2 (tag),17,12,0.2727272727272727
A1IZ4NX41GKU4X,930_HINT,17,12,0.2727272727272727
A1IZ4NX41GKU4X,973_TD-VAE,18,11,0.22727272727272727
A1IZ4NX41GKU4X,893_HINT,18,11,0.22727272727272727
A1IZ4NX41GKU4X,92_Human,18,11,0.22727272727272727
A1IZ4NX41GKU4X,929_HINT,18,11,0.22727272727272727
A1IZ4NX41GKU4X,908_HINT,18,11,0.22727272727272727
A1IZ4NX41GKU4X,230_CTRL,18,11,0.22727272727272727
A1IZ4NX41GKU4X,871_HINT,18,11,0.22727272727272727
A1IZ4NX41GKU4X,953_HINT,18,11,0.22727272727272727
A1IZ4NX41GKU4X,199_CTRL,18,11,0.22727272727272727
A1IZ4NX41GKU4X,946_HINT,18,11,0.22727272727272727
A1IZ4NX41GKU4X,379_GPT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,972_TD-VAE,19,10,0.18181818181818182
A1IZ4NX41GKU4X,868_HINT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,870_HINT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,875_HINT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,333_GPT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,874_HINT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,462_GPT-2 (tag),19,10,0.18181818181818182
A1IZ4NX41GKU4X,892_HINT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,866_HINT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,863_Fusion,19,10,0.18181818181818182
A1IZ4NX41GKU4X,945_HINT,19,10,0.18181818181818182
A1IZ4NX41GKU4X,926_HINT,20,9,0.13636363636363635
A1IZ4NX41GKU4X,905_HINT,20,9,0.13636363636363635
A1IZ4NX41GKU4X,891_HINT,20,9,0.13636363636363635
A1IZ4NX41GKU4X,987_TD-VAE,20,9,0.13636363636363635
A1IZ4NX41GKU4X,804_Fusion,20,9,0.13636363636363635
A1IZ4NX41GKU4X,771_Fusion,20,9,0.13636363636363635
A1IZ4NX41GKU4X,957_HINT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,377_GPT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,1003_TD-VAE,21,8,0.09090909090909091
A1IZ4NX41GKU4X,890_HINT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,885_HINT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,882_HINT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,919_HINT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,931_HINT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,783_Fusion,21,8,0.09090909090909091
A1IZ4NX41GKU4X,887_HINT,21,8,0.09090909090909091
A1IZ4NX41GKU4X,922_HINT,22,7,0.045454545454545456
A1IZ4NX41GKU4X,932_HINT,22,7,0.045454545454545456
A1IZ4NX41GKU4X,954_HINT,22,7,0.045454545454545456
A1IZ4NX41GKU4X,886_HINT,22,7,0.045454545454545456
A1IZ4NX41GKU4X,904_HINT,23,6,0.0
A1IZ4NX41GKU4X,777_Fusion,23,6,0.0
A1MJVTR0PCKBWW,836_Fusion,1,16,0.0
A1SWRO4LMKPCOQ,910_HINT,1,24,1.0
A1SWRO4LMKPCOQ,57_Human,2,21,0.625
A1SWRO4LMKPCOQ,483_GPT-2,3,20,0.5
A1SWRO4LMKPCOQ,539_GPT-2,4,16,0.0
A1V6CP5I0TOSAR,87_Human,1,30,1.0
A1V6CP5I0TOSAR,369_GPT,2,29,0.9583333333333334
A1V6CP5I0TOSAR,148_BertGeneration,3,28,0.9166666666666666
A1V6CP5I0TOSAR,71_Human,3,28,0.9166666666666666
A1V6CP5I0TOSAR,74_Human,4,27,0.875
A1V6CP5I0TOSAR,4_Human,4,27,0.875
A1V6CP5I0TOSAR,564_GPT-2,4,27,0.875
A1V6CP5I0TOSAR,504_GPT-2,5,26,0.8333333333333334
A1V6CP5I0TOSAR,33_Human,5,26,0.8333333333333334
A1V6CP5I0TOSAR,523_GPT-2,5,26,0.8333333333333334
A1V6CP5I0TOSAR,378_GPT,5,26,0.8333333333333334
A1V6CP5I0TOSAR,489_GPT-2,5,26,0.8333333333333334
A1V6CP5I0TOSAR,550_GPT-2,6,25,0.7916666666666666
A1V6CP5I0TOSAR,590_RoBERTa,6,25,0.7916666666666666
A1V6CP5I0TOSAR,740_XLNet,6,25,0.7916666666666666
A1V6CP5I0TOSAR,525_GPT-2,7,24,0.75
A1V6CP5I0TOSAR,994_TD-VAE,7,24,0.75
A1V6CP5I0TOSAR,145_BertGeneration,7,24,0.75
A1V6CP5I0TOSAR,32_Human,7,24,0.75
A1V6CP5I0TOSAR,34_Human,7,24,0.75
A1V6CP5I0TOSAR,47_Human,7,24,0.75
A1V6CP5I0TOSAR,46_Human,7,24,0.75
A1V6CP5I0TOSAR,526_GPT-2,7,24,0.75
A1V6CP5I0TOSAR,575_GPT-2,7,24,0.75
A1V6CP5I0TOSAR,799_Fusion,7,24,0.75
A1V6CP5I0TOSAR,93_Human,8,23,0.7083333333333334
A1V6CP5I0TOSAR,1012_TD-VAE,8,23,0.7083333333333334
A1V6CP5I0TOSAR,1019_TD-VAE,8,23,0.7083333333333334
A1V6CP5I0TOSAR,755_XLNet,8,23,0.7083333333333334
A1V6CP5I0TOSAR,829_Fusion,8,23,0.7083333333333334
A1V6CP5I0TOSAR,782_Fusion,9,22,0.6666666666666666
A1V6CP5I0TOSAR,455_GPT-2 (tag),9,22,0.6666666666666666
A1V6CP5I0TOSAR,796_Fusion,10,21,0.625
A1V6CP5I0TOSAR,1007_TD-VAE,10,21,0.625
A1V6CP5I0TOSAR,310_GPT,10,21,0.625
A1V6CP5I0TOSAR,551_GPT-2,10,21,0.625
A1V6CP5I0TOSAR,185_BertGeneration,10,21,0.625
A1V6CP5I0TOSAR,1026_TD-VAE,10,21,0.625
A1V6CP5I0TOSAR,468_GPT-2 (tag),11,20,0.5833333333333334
A1V6CP5I0TOSAR,435_GPT-2 (tag),11,20,0.5833333333333334
A1V6CP5I0TOSAR,16_Human,11,20,0.5833333333333334
A1V6CP5I0TOSAR,1033_TD-VAE,11,20,0.5833333333333334
A1V6CP5I0TOSAR,339_GPT,12,19,0.5416666666666666
A1V6CP5I0TOSAR,989_TD-VAE,12,19,0.5416666666666666
A1V6CP5I0TOSAR,491_GPT-2,13,18,0.5
A1V6CP5I0TOSAR,424_GPT-2 (tag),13,18,0.5
A1V6CP5I0TOSAR,150_BertGeneration,13,18,0.5
A1V6CP5I0TOSAR,254_CTRL,13,18,0.5
A1V6CP5I0TOSAR,466_GPT-2 (tag),13,18,0.5
A1V6CP5I0TOSAR,363_GPT,14,17,0.4583333333333333
A1V6CP5I0TOSAR,49_Human,14,17,0.4583333333333333
A1V6CP5I0TOSAR,358_GPT,14,17,0.4583333333333333
A1V6CP5I0TOSAR,1008_TD-VAE,14,17,0.4583333333333333
A1V6CP5I0TOSAR,509_GPT-2,15,16,0.4166666666666667
A1V6CP5I0TOSAR,1004_TD-VAE,15,16,0.4166666666666667
A1V6CP5I0TOSAR,515_GPT-2,16,15,0.375
A1V6CP5I0TOSAR,673_XLNet,16,15,0.375
A1V6CP5I0TOSAR,572_GPT-2,17,14,0.3333333333333333
A1V6CP5I0TOSAR,252_CTRL,17,14,0.3333333333333333
A1V6CP5I0TOSAR,64_Human,17,14,0.3333333333333333
A1V6CP5I0TOSAR,912_HINT,17,14,0.3333333333333333
A1V6CP5I0TOSAR,121_BertGeneration,17,14,0.3333333333333333
A1V6CP5I0TOSAR,554_GPT-2,18,13,0.2916666666666667
A1V6CP5I0TOSAR,657_RoBERTa,19,12,0.25
A1V6CP5I0TOSAR,626_RoBERTa,19,12,0.25
A1V6CP5I0TOSAR,668_RoBERTa,19,12,0.25
A1V6CP5I0TOSAR,256_CTRL,19,12,0.25
A1V6CP5I0TOSAR,808_Fusion,19,12,0.25
A1V6CP5I0TOSAR,765_XLNet,19,12,0.25
A1V6CP5I0TOSAR,781_Fusion,19,12,0.25
A1V6CP5I0TOSAR,217_CTRL,20,11,0.20833333333333334
A1V6CP5I0TOSAR,935_HINT,21,10,0.16666666666666666
A1V6CP5I0TOSAR,756_XLNet,21,10,0.16666666666666666
A1V6CP5I0TOSAR,784_Fusion,21,10,0.16666666666666666
A1V6CP5I0TOSAR,269_CTRL,21,10,0.16666666666666666
A1V6CP5I0TOSAR,816_Fusion,22,9,0.125
A1V6CP5I0TOSAR,1051_TD-VAE,22,9,0.125
A1V6CP5I0TOSAR,848_Fusion,22,9,0.125
A1V6CP5I0TOSAR,375_GPT,22,9,0.125
A1V6CP5I0TOSAR,1048_TD-VAE,22,9,0.125
A1V6CP5I0TOSAR,364_GPT,22,9,0.125
A1V6CP5I0TOSAR,1044_TD-VAE,23,8,0.08333333333333333
A1V6CP5I0TOSAR,570_GPT-2,23,8,0.08333333333333333
A1V6CP5I0TOSAR,281_CTRL,23,8,0.08333333333333333
A1V6CP5I0TOSAR,282_CTRL,23,8,0.08333333333333333
A1V6CP5I0TOSAR,1018_TD-VAE,23,8,0.08333333333333333
A1V6CP5I0TOSAR,1052_TD-VAE,23,8,0.08333333333333333
A1V6CP5I0TOSAR,144_BertGeneration,23,8,0.08333333333333333
A1V6CP5I0TOSAR,890_HINT,23,8,0.08333333333333333
A1V6CP5I0TOSAR,867_HINT,23,8,0.08333333333333333
A1V6CP5I0TOSAR,931_HINT,24,7,0.041666666666666664
A1V6CP5I0TOSAR,995_TD-VAE,24,7,0.041666666666666664
A1V6CP5I0TOSAR,681_XLNet,24,7,0.041666666666666664
A1V6CP5I0TOSAR,900_HINT,24,7,0.041666666666666664
A1V6CP5I0TOSAR,857_Fusion,25,6,0.0
A1V6CP5I0TOSAR,223_CTRL,25,6,0.0
A1V6CP5I0TOSAR,972_TD-VAE,25,6,0.0
A1V6CP5I0TOSAR,943_HINT,25,6,0.0
A219VCQZADQ45W,361_GPT,1,18,1.0
A219VCQZADQ45W,419_GPT-2 (tag),1,18,1.0
A219VCQZADQ45W,1036_TD-VAE,2,13,0.16666666666666666
A219VCQZADQ45W,279_CTRL,3,12,0.0
A23LXQ5ZX2YONR,638_RoBERTa,1,24,1.0
A23LXQ5ZX2YONR,56_Human,2,21,0.7
A23LXQ5ZX2YONR,61_Human,3,17,0.3
A23LXQ5ZX2YONR,380_GPT,3,17,0.3
A23LXQ5ZX2YONR,60_Human,4,16,0.2
A23LXQ5ZX2YONR,583_RoBERTa,5,14,0.0
A23LXQ5ZX2YONR,712_XLNet,5,14,0.0
A264NN7JBX4UDQ,310_GPT,1,29,1.0
A264NN7JBX4UDQ,294_GPT,1,29,1.0
A264NN7JBX4UDQ,766_XLNet,2,28,0.9444444444444444
A264NN7JBX4UDQ,763_XLNet,2,28,0.9444444444444444
A264NN7JBX4UDQ,124_BertGeneration,2,28,0.9444444444444444
A264NN7JBX4UDQ,862_Fusion,2,28,0.9444444444444444
A264NN7JBX4UDQ,630_RoBERTa,2,28,0.9444444444444444
A264NN7JBX4UDQ,92_Human,2,28,0.9444444444444444
A264NN7JBX4UDQ,929_HINT,2,28,0.9444444444444444
A264NN7JBX4UDQ,7_Human,2,28,0.9444444444444444
A264NN7JBX4UDQ,8_Human,2,28,0.9444444444444444
A264NN7JBX4UDQ,349_GPT,2,28,0.9444444444444444
A264NN7JBX4UDQ,298_GPT,2,28,0.9444444444444444
A264NN7JBX4UDQ,409_GPT-2 (tag),2,28,0.9444444444444444
A264NN7JBX4UDQ,865_HINT,3,27,0.8888888888888888
A264NN7JBX4UDQ,832_Fusion,3,27,0.8888888888888888
A264NN7JBX4UDQ,828_Fusion,3,27,0.8888888888888888
A264NN7JBX4UDQ,902_HINT,3,27,0.8888888888888888
A264NN7JBX4UDQ,59_Human,3,27,0.8888888888888888
A264NN7JBX4UDQ,56_Human,3,27,0.8888888888888888
A264NN7JBX4UDQ,55_Human,3,27,0.8888888888888888
A264NN7JBX4UDQ,38_Human,3,27,0.8888888888888888
A264NN7JBX4UDQ,1055_TD-VAE,3,27,0.8888888888888888
A264NN7JBX4UDQ,927_HINT,3,27,0.8888888888888888
A264NN7JBX4UDQ,926_HINT,3,27,0.8888888888888888
A264NN7JBX4UDQ,676_XLNet,3,27,0.8888888888888888
A264NN7JBX4UDQ,731_XLNet,3,27,0.8888888888888888
A264NN7JBX4UDQ,712_XLNet,3,27,0.8888888888888888
A264NN7JBX4UDQ,778_Fusion,3,27,0.8888888888888888
A264NN7JBX4UDQ,772_Fusion,3,27,0.8888888888888888
A264NN7JBX4UDQ,869_HINT,3,27,0.8888888888888888
A264NN7JBX4UDQ,103_BertGeneration,3,27,0.8888888888888888
A264NN7JBX4UDQ,822_Fusion,3,27,0.8888888888888888
A264NN7JBX4UDQ,599_RoBERTa,3,27,0.8888888888888888
A264NN7JBX4UDQ,538_GPT-2,3,27,0.8888888888888888
A264NN7JBX4UDQ,640_RoBERTa,3,27,0.8888888888888888
A264NN7JBX4UDQ,636_RoBERTa,3,27,0.8888888888888888
A264NN7JBX4UDQ,579_RoBERTa,3,27,0.8888888888888888
A264NN7JBX4UDQ,582_RoBERTa,3,27,0.8888888888888888
A264NN7JBX4UDQ,586_RoBERTa,3,27,0.8888888888888888
A264NN7JBX4UDQ,160_BertGeneration,3,27,0.8888888888888888
A264NN7JBX4UDQ,446_GPT-2 (tag),3,27,0.8888888888888888
A264NN7JBX4UDQ,507_GPT-2,3,27,0.8888888888888888
A264NN7JBX4UDQ,498_GPT-2,3,27,0.8888888888888888
A264NN7JBX4UDQ,219_CTRL,3,27,0.8888888888888888
A264NN7JBX4UDQ,540_GPT-2,3,27,0.8888888888888888
A264NN7JBX4UDQ,573_GPT-2,3,27,0.8888888888888888
A264NN7JBX4UDQ,253_CTRL,3,27,0.8888888888888888
A264NN7JBX4UDQ,428_GPT-2 (tag),3,27,0.8888888888888888
A264NN7JBX4UDQ,346_GPT,3,27,0.8888888888888888
A264NN7JBX4UDQ,333_GPT,3,27,0.8888888888888888
A264NN7JBX4UDQ,392_GPT-2 (tag),3,27,0.8888888888888888
A264NN7JBX4UDQ,386_GPT-2 (tag),3,27,0.8888888888888888
A264NN7JBX4UDQ,284_CTRL,3,27,0.8888888888888888
A264NN7JBX4UDQ,352_GPT,3,27,0.8888888888888888
A264NN7JBX4UDQ,968_TD-VAE,3,27,0.8888888888888888
A264NN7JBX4UDQ,25_Human,3,27,0.8888888888888888
A264NN7JBX4UDQ,190_BertGeneration,4,26,0.8333333333333334
A264NN7JBX4UDQ,634_RoBERTa,5,24,0.7222222222222222
A264NN7JBX4UDQ,669_RoBERTa,5,24,0.7222222222222222
A264NN7JBX4UDQ,117_BertGeneration,5,24,0.7222222222222222
A264NN7JBX4UDQ,119_BertGeneration,5,24,0.7222222222222222
A264NN7JBX4UDQ,618_RoBERTa,6,23,0.6666666666666666
A264NN7JBX4UDQ,60_Human,6,23,0.6666666666666666
A264NN7JBX4UDQ,536_GPT-2,6,23,0.6666666666666666
A264NN7JBX4UDQ,919_HINT,6,23,0.6666666666666666
A264NN7JBX4UDQ,61_Human,6,23,0.6666666666666666
A264NN7JBX4UDQ,420_GPT-2 (tag),6,23,0.6666666666666666
A264NN7JBX4UDQ,595_RoBERTa,7,22,0.6111111111111112
A264NN7JBX4UDQ,882_HINT,7,22,0.6111111111111112
A264NN7JBX4UDQ,886_HINT,7,22,0.6111111111111112
A264NN7JBX4UDQ,21_Human,7,22,0.6111111111111112
A264NN7JBX4UDQ,671_RoBERTa,7,22,0.6111111111111112
A264NN7JBX4UDQ,613_RoBERTa,7,22,0.6111111111111112
A264NN7JBX4UDQ,601_RoBERTa,7,22,0.6111111111111112
A264NN7JBX4UDQ,776_Fusion,7,22,0.6111111111111112
A264NN7JBX4UDQ,152_BertGeneration,7,22,0.6111111111111112
A264NN7JBX4UDQ,394_GPT-2 (tag),7,22,0.6111111111111112
A264NN7JBX4UDQ,330_GPT,7,22,0.6111111111111112
A264NN7JBX4UDQ,384_GPT-2 (tag),7,22,0.6111111111111112
A264NN7JBX4UDQ,382_GPT,7,22,0.6111111111111112
A264NN7JBX4UDQ,408_GPT-2 (tag),7,22,0.6111111111111112
A264NN7JBX4UDQ,406_GPT-2 (tag),7,22,0.6111111111111112
A264NN7JBX4UDQ,637_RoBERTa,7,22,0.6111111111111112
A264NN7JBX4UDQ,639_RoBERTa,7,22,0.6111111111111112
A264NN7JBX4UDQ,196_CTRL,7,22,0.6111111111111112
A264NN7JBX4UDQ,247_CTRL,7,22,0.6111111111111112
A264NN7JBX4UDQ,693_XLNet,7,22,0.6111111111111112
A264NN7JBX4UDQ,680_XLNet,7,22,0.6111111111111112
A264NN7JBX4UDQ,481_GPT-2,7,22,0.6111111111111112
A264NN7JBX4UDQ,480_GPT-2,7,22,0.6111111111111112
A264NN7JBX4UDQ,443_GPT-2 (tag),7,22,0.6111111111111112
A264NN7JBX4UDQ,697_XLNet,7,22,0.6111111111111112
A264NN7JBX4UDQ,486_GPT-2,7,22,0.6111111111111112
A264NN7JBX4UDQ,502_GPT-2,7,22,0.6111111111111112
A264NN7JBX4UDQ,1001_TD-VAE,7,22,0.6111111111111112
A264NN7JBX4UDQ,311_GPT,7,22,0.6111111111111112
A264NN7JBX4UDQ,964_TD-VAE,8,21,0.5555555555555556
A264NN7JBX4UDQ,963_TD-VAE,8,21,0.5555555555555556
A264NN7JBX4UDQ,314_GPT,8,21,0.5555555555555556
A264NN7JBX4UDQ,547_GPT-2,8,21,0.5555555555555556
A264NN7JBX4UDQ,195_CTRL,8,21,0.5555555555555556
A264NN7JBX4UDQ,717_XLNet,8,21,0.5555555555555556
A264NN7JBX4UDQ,202_CTRL,8,21,0.5555555555555556
A264NN7JBX4UDQ,602_RoBERTa,8,21,0.5555555555555556
A264NN7JBX4UDQ,982_TD-VAE,8,21,0.5555555555555556
